id,FM18_CH3OH_4.1/day,FM18_CH3OH_4.1/day_R1,FM20_no-lim_5.2/day,FM20_no-lim_5.2/day_R1,FM21_no-lim_5.4/day,FM21_no-lim_5.4/day_R1,FM21_no-lim_5.4/day_R2,FM12_CH4-lim_3.0/day,FM12_CH4-lim_3.0/day_R1,FM14_CH4-lim_3.0/day,FM14_CH4-lim_3.0/day_R1,FM19_O2-lim_3.5.day,FM19_O2-lim_3.5.day_R1,FM19_O2-lim_3.5.day_R2,FM22_O2-lim_4.2/day,FM22_O2-lim_4.2/day_R1,FM22_O2-lim_4.2/day_R2,FM34_-Cu_2.7/day_t0,FM40_-Cu_2.9/day_t0m,FM40_+Cu_2.9/day_t10m,FM40_+Cu_2.9/day_t20m,FM40_+Cu_2.9/day_t40m,FM40_+Cu_2.9/day_t60m,FM40_+Cu_2.9/day_t90m,FM40_+Cu_2.9/day_t180m,FM34_+Cu_2.7/day_t180m,FM34_+Cu_2.7/day_t240m,FM34_+Cu_2.7/day_t300m,FM34_+Cu_2.7/day_t360m,FM34_+Cu_2.7/day_t420m,FM34_+Cu_2.7/day_t480m,FM69_O2-lim+_0.7/day_t2,FM69_?-lim_0.7/day_t3,FM69_?-lim_0.7/day_t3_R1,FM69_?-lim_0.7/day_t4,FM69_?-lim_0.7/day_t4_R2,FM80_O2-lim_0.7/day_t2,FM80_O2-lim_0.7/day_t4,FM81_O2-lim+_0.7/day_t1,FM81_O2-lim_0.7/day_t2
MBURv2_160164,0.008412929,-0.168392219,-0.200511586,-0.594150544,-1.002347559,-0.553689722,-0.964075639,-1.29283251,-1.164703458,-1.183924923,-1.269362441,-0.870888253,-0.961349889,-1.055743072,-1.318498907,-0.614605047,-0.993955383,-0.678206606,-0.931051485,-0.516133527,-0.852139364,-0.829055714,-0.952198053,-0.607302333,-0.346372161,-0.814598366,-1.099064589,-1.375806756,-1.232639176,-0.086737611,-1.483764301,-1.747162427,-0.335039039,-0.775401632,-0.145220893,-0.607047325,-1.150207314,-0.582417135,-1.131812393,-0.916406005
MBURv2_160166,-0.17864335,-0.445523843,-0.690556088,-0.632052674,-0.747706777,-0.707131196,-0.694395994,-1.012753602,-0.859489742,-0.888316043,-1.219890069,-0.614337881,-0.617591546,-0.652556116,-0.750892345,-1.03612658,-0.906371093,-0.999563977,-0.741507801,-0.994517396,-0.766562845,-1.150413085,-1.473255259,-0.888893604,-1.011819277,-1.163188376,-0.776240997,-0.777428731,-1.101619686,-0.493759574,-0.645222995,-1.464139844,-0.039460283,-1.196923165,-0.123360301,-0.513995685,-0.830761322,-0.738648288,-0.784659472,-0.690229282
MBURv2_160167,0.496052926,0.552125534,-0.677558748,-0.761247285,-0.563723239,-0.896577436,-0.851952144,-0.91229342,-0.990976288,-0.746169958,-0.642991843,-0.821306224,-1.047079763,-0.812623484,-1.211583703,-1.243094923,-1.206640573,-0.797224181,-0.899359615,-1.20875374,-0.559937106,-1.085576813,-1.220791984,-0.875896264,-1.100392919,-0.890547219,-1.705528158,-0.866793108,-3.045553623,-1.715227487,-0.444235937,-0.015756359,0.280889813,0.540966937,0.238261872,0.554043019,-0.702594211,-0.638188106,-0.710261586,-1.360086643
MBURv2_160168,0.065308425,0.349526982,-0.389982158,0.314957778,0.055252378,-0.505015876,-0.069050265,1.065805069,1.124994243,0.777345291,0.68193874,-0.615374056,0.45368761,0.290679019,0.18150326,-0.679027647,0.406336304,1.028746419,1.027982063,0.787351388,1.174503283,0.800418558,0.465841935,0.152118112,-0.341195302,-0.2537236,-0.218082164,0.269745725,0.069923594,0.545447646,0.309603475,2.986262809,0.829476102,1.405482581,0.724003561,1.565569272,0.753142924,0.982283307,1.438422676,1.405474942
MBURv2_160169,0.066838324,-0.157956766,-0.728184821,-0.547532755,-0.893445492,-0.617254851,-0.850294826,-0.890510998,-0.816559105,-1.057744864,-1.230677511,-1.213312755,-0.98644087,-1.133663493,-1.067955445,-1.307526796,-1.130982674,-0.507306481,-0.529653889,-0.348373109,-0.882537629,-0.864606467,-0.953027426,-1.286203611,-1.579862291,-1.122089078,-1.448031936,-0.500772429,-2.2030949,-2.609734358,-1.302216932,0.189272444,0.21484689,-0.102001167,-0.231869635,0.396501742,-0.576342522,-0.59933217,-0.83805552,-0.703639906
MBURv2_160170,-0.2573267,-0.457092996,-0.597140065,-0.701570734,-0.913778327,-0.739786015,-0.926759015,-1.127690852,-1.144143334,-1.03310694,-1.26562932,-1.328024414,-1.244743382,-1.047577879,-1.273269653,-1.292955438,-1.381046186,-1.528908736,-0.976141429,-0.944953776,-0.887838071,-1.329260597,-1.162896318,-1.549511762,-1.372645855,-1.347224726,-1.88467169,-1.331691122,-1.832379732,-1.107774657,-1.416928591,-0.24736731,0.180087732,0.406217525,0.067292272,0.144286559,-0.691054181,-0.740516041,-0.608634348,-0.516146561
MBURv2_160171,0.037294049,0.667602751,-0.707932397,-0.414444522,-0.448246022,-0.231761628,-0.643365522,-0.642693058,-0.701850983,-0.542156066,-1.003952669,-0.8578321,-0.713422375,-0.630032071,-0.859067288,-0.510946345,-1.369464518,-0.819250487,-0.152526991,-0.607849696,-0.099324402,-0.899710268,-0.562172441,-1.044212013,-0.770790897,-1.512035596,-1.36765852,-1.16635339,-0.345113905,0.248246637,-0.221843516,-0.122671562,0.690550134,0.171017328,0.594747189,-0.204948882,-0.228035901,-0.085305576,-0.092284028,-0.154411617
MBURv2_160172,0.595784338,-0.008086503,-0.188623135,-0.508525765,-0.464734145,-0.292022152,-0.623016877,-0.484175876,-0.399799911,-0.420925322,-0.447787433,-0.378664264,-0.484143569,-0.394077199,-0.648647508,-0.651589577,-0.832738203,-0.693719605,-0.248627816,-0.191641653,-0.77349487,-0.581534308,-0.63333347,-1.067203655,-1.217838791,-1.216579712,-0.691930555,-0.671588698,-1.482617429,-0.708684641,-1.096312634,0.50535966,0.857500944,0.529208967,0.655426927,1.008044842,-0.05441073,-0.093399258,0.017246375,-0.034355865
MBURv2_160173,0.161588158,-0.448548938,-1.093833019,-1.270623789,-1.251619561,-0.984888559,-1.246287598,-1.153632104,-1.073093491,-1.199920584,-1.453421329,-0.927479873,-1.05520123,-1.192248155,-1.408397656,-1.479524958,-1.454877181,-1.636280471,-1.63262124,-1.557351515,-1.777759335,-1.397802199,-1.986475087,-1.949813192,-1.716698398,-2.071267822,-1.871749191,-2.377662312,-1.904346131,-1.917974396,-1.725934187,-1.404369813,-0.719993488,-1.147206798,-0.971709363,-0.742486036,-1.367791562,-1.076488684,-1.303592951,-1.322651817
MBURv2_160174,0.065308425,-0.021310714,-0.866168312,-0.683147678,-0.818717969,-0.851075633,-0.923473441,-0.768801827,-0.780047928,-0.731917483,-1.131161689,-0.886401253,-0.782026189,-0.797548164,-1.05428631,-1.034508301,-0.945427021,-0.871089419,-0.710880566,-0.816166932,-0.871011376,-0.887637436,-1.162189288,-0.847881888,-1.101524889,-1.055177921,-1.677513782,-1.838778732,-1.847614246,-1.549709587,-1.416221561,-0.707634063,0.463481226,0.346588892,0.213808828,0.076822087,-0.490782659,-0.446943381,-0.45342852,-0.35553124
MBURv2_160175,0.085290081,0.214311974,-0.340300809,-0.349342499,-0.472312182,-0.441014336,-0.415403284,-0.056128431,-0.044879717,0.001657631,-0.0531768,-0.481297675,-0.475311621,-0.393806846,-0.562185112,-0.47764412,-0.494904318,-0.134238685,-0.070733327,-0.243853323,-0.149274003,-0.232534787,-0.286767943,-0.538638325,-0.558535464,-0.463625531,-0.568803207,-0.336545979,-0.375396472,-0.519001524,-0.576398118,0.578755739,0.309725753,0.297190216,0.317311575,0.317309574,0.281944226,0.583267544,0.979974774,1.089557208
MBURv2_160176,0.352795875,0.257586013,-0.469831714,-0.616102026,-0.79715622,-0.582705796,-0.801766387,-0.034318152,0.057188779,-0.154042599,-0.247359769,-0.90395615,-0.987112985,-0.959086755,-0.893521344,-0.755997167,-0.901489152,-0.095624274,-0.323381551,-0.482166831,-0.470574304,-0.380039228,-0.618065204,-0.653243311,-0.73814442,-0.50354913,-0.689130715,-0.574315372,-0.428327273,-0.708434325,-0.529705279,0.348703921,0.418089323,0.218734829,0.315601,0.21963239,-0.308348458,-0.071815952,0.195753953,0.202602423
MBURv2_160177,1.213163035,-0.603204987,-0.036586936,-0.582423879,-0.360439641,0.104656692,-0.309802727,-0.393161652,-0.151769929,0.073898424,-0.214962323,0.143465287,-0.171624861,-0.173257839,-0.522032301,0.082540602,-0.472074805,-1.282190892,-0.567835611,-0.810902752,-0.446197409,-0.678152498,-0.442340971,-0.699157577,-0.794140914,-0.602421832,-0.486756053,-0.694058573,-0.935929132,-0.751104523,-0.696794899,-1.446547929,-0.734864259,-0.832491458,-0.599319837,-0.490351101,-1.099044249,-1.31963869,-1.425941416,-1.526953142
MBURv2_160178,0.163774439,0.331299653,0.731854051,0.781723665,0.666325564,0.670736595,0.717189945,-0.24049719,-0.35636648,0.034018958,0.047034626,0.34558718,0.531205078,0.330723451,0.395835101,0.378281949,0.447406736,0.331091529,0.540979626,0.400268739,0.479205239,0.449792396,0.606776498,0.519943917,0.531415632,0.686713602,0.875505826,0.836122278,0.921632411,0.805903107,0.9219774,-0.543294896,-0.021652801,0.021696016,-0.105781024,0.05457104,-0.464470775,-0.831688866,-0.938714945,-1.021671878
MBURv2_160179,0.13524201,0.340451359,1.29285798,0.997762974,0.84792771,1.099378,0.776158271,-0.414457225,-0.919869708,0.340576951,0.409749619,0.877517029,0.542195435,0.440336276,0.344296037,0.875932155,0.506525611,0.608493812,0.445403779,0.465931615,0.41912777,0.783890094,0.498768704,0.948534887,1.168740777,0.852866185,1.012574157,0.719380554,1.069115588,1.049356617,0.902994817,-0.482244432,-0.054894569,-0.055581676,0.201994742,-0.106598439,0.047349698,-0.19530032,-0.386073479,-0.436220023
MBURv2_160180,0.674305129,1.049522081,0.977560407,1.382670553,1.052652214,0.889855343,1.065905904,0.831859709,0.971182464,0.614982879,0.575993977,-0.13559875,0.309862392,0.340642872,0.865087863,0.46361285,0.900990786,0.87960989,1.299975019,1.004666911,0.942519958,0.76014992,0.872924897,0.811623262,0.779312847,0.834391291,0.995609357,1.344865651,1.06572971,1.120620337,1.329527714,0.21715259,0.608251794,0.678116903,0.563791322,0.83836616,0.313295309,-0.061567098,-0.016117275,0.062395346
MBURv2_160181,0.665457718,0.527684674,-0.115290794,0.055814947,-0.076617233,-0.135639704,-0.03388409,-0.074341578,0.056200017,-0.167307657,-0.259663203,-0.784153226,-0.548726943,-0.592152522,-0.243292562,-0.509897799,-0.209394335,-0.590393197,0.097562306,-0.299356289,-0.194920345,-0.59567651,-0.26261216,-0.522064522,-0.526344079,-0.512035596,-0.404661679,-0.18578392,-0.274494831,-0.21642163,0.103251858,-0.660172709,-0.04346722,0.193043634,-0.175961235,0.054865221,-0.50654414,-0.84735564,-0.920940587,-0.965939672
MBURv2_160182,-0.128155741,0.000238011,-0.021984607,-0.310288839,-0.310233252,-0.146376576,-0.327894962,-1.215428475,-1.168963403,-1.061023404,-1.185280259,-0.61359529,-0.683798405,-0.642565091,-0.862892376,-0.653843402,-0.819065381,-0.757289782,-0.466145932,-0.68385263,-0.772457706,-0.848215072,-0.821224545,-0.664810603,-0.822217577,-0.985188841,-0.661841624,-0.651220056,-0.961225105,-0.541013465,-0.717954939,-0.902281494,-0.184599083,-0.614374956,-0.294854421,-0.584020884,-0.209964525,-0.649260803,-0.464941191,-0.503979624
MBURv2_160183,0.050774075,-0.279840398,-0.188283967,-0.42661059,-0.425698115,-0.188125904,-0.529610926,-1.020019013,-0.990202446,-0.750462159,-0.897914568,-0.412695955,-0.658601013,-0.675502587,-0.893168652,-0.600656492,-0.724591848,-1.124064562,-1.003464497,-0.959847969,-1.056380658,-0.926018527,-1.220890364,-0.797790201,-0.867903111,-1.023169685,-0.871799405,-0.892266716,-0.764365893,-0.809117558,-0.687436821,-0.863851645,-0.242211076,-0.508570375,-0.384852127,-0.807230859,-0.645935833,-0.792648155,-0.887035391,-0.933048046
MBURv2_160184,-0.05969943,-0.033646788,0.07534839,-0.184251444,-0.023003348,-0.094797934,-0.486028984,-1.038702952,-1.121322549,-0.562943308,-0.56815661,-0.635156992,-0.976269309,-0.959671875,-1.297867574,-0.516377309,-0.884525006,-0.717262932,-1.375495694,-0.49609607,-1.515330676,-0.24529664,-1.752142523,-0.179703517,-0.046780957,-0.421897758,-0.4961996,-0.275248958,-0.003139868,-0.081619277,-0.065267693,-1.422993201,-0.350907288,-0.081369834,-0.222230318,-0.296871371,-0.804270273,-0.807278456,-0.9172073,-0.942465983
MBURv2_160185,-0.797552752,-0.781005898,-0.95193584,-1.034596451,-1.159371611,-0.997991816,-1.129661704,-1.697076051,-1.492857785,-1.716121798,-1.982201201,-1.442794601,-1.605070289,-1.584919871,-1.62476006,-1.610266111,-1.70010983,-1.521864577,-1.657670034,-1.620319048,-1.859027684,-2.026822186,-1.748550309,-1.713994709,-1.413224273,-1.864707214,-2.010894062,-1.760033108,-1.59087032,-1.603230838,-1.376331873,-2.105393571,-0.90033095,-1.034097102,-0.918489536,-1.410063312,-1.735848954,-1.773629008,-2.118074759,-1.890850584
MBURv2_160187,-1.532561559,-0.132865785,-0.170598759,-0.104376582,-0.243314571,-0.30976414,-0.283962722,-1.404286103,-0.953501582,-0.953582312,-0.731048019,0.353672005,0.329881409,0.476389988,-0.042864464,-0.112510813,-0.177627447,-0.4822155,-0.36438525,0.051113387,-0.362681956,0.045007296,0.146831323,0.126813023,-0.337540594,-0.952608187,-0.030623532,-0.092352809,0.8663902,-0.262715282,0.008276267,0.436755846,-0.104326554,-0.006520858,0.096412878,0.717048606,-0.129787773,0.03671652,-0.257749382,-0.907574438
MBURv2_160188,0.122506909,-0.258167596,-0.260553847,-0.504710074,-0.447931057,-0.244416928,-0.42491597,-1.252315698,-1.176626745,-1.188714776,-1.415433698,0.013770545,-0.099247215,-0.103509923,-0.52743557,-0.341843314,-0.550760773,-1.205595311,-1.094000183,-1.255817976,-0.945258536,-1.260866759,-1.281824751,-1.222102414,-1.193015208,-0.843444744,-1.310313656,-0.939467988,-1.724886075,-0.845002774,-0.84049623,-1.154520429,-0.441227505,-0.913298958,-0.473801781,-0.704302667,-0.847250849,-0.721669741,-0.871745733,-0.921665563
MBURv2_160189,0.078713976,0.207295445,-0.063706715,0.033766473,0.026511328,0.100216241,0.112688737,-0.733940212,-0.668168967,-0.804190337,-0.922556634,0.157262633,0.323333856,0.243626512,0.176152823,0.097573349,0.174080948,-0.242716609,0.001531325,-0.038984378,-0.115206344,0.075058326,-0.207496997,0.006645038,0.003552802,-0.192911574,0.020364739,-0.104661068,0.092506879,0.205602299,0.133706136,0.055014055,-0.31449021,-0.375931847,-0.519729893,-0.533897404,-0.12078159,-0.116454275,-0.186547391,-0.301048375
MBURv2_160190,0.542786499,-0.340132898,-0.023554603,-0.627438245,-0.402309738,-0.133357924,-0.3256869,-0.357032041,-0.457750433,-0.014909063,-0.329575248,-0.350348352,-0.858988171,-0.547569911,-0.487098511,-0.279620799,-0.632137844,-0.120116967,0.433509343,0.367697261,0.227290698,-0.000112165,0.076683067,0.139179056,0.163348517,0.100941281,0.299766141,0.446623487,-0.040259324,0.765645854,0.083011066,-1.625171903,0.321728229,-0.261093685,0.263932308,-0.204948882,-0.742814571,-0.565779611,-0.927359708,-0.690078821
MBURv2_160191,0.203716488,0.040720607,-0.129177419,-0.51529009,-0.383876615,-0.142093237,-0.376999139,-0.717952685,-0.781933677,-0.377271682,-0.658643637,-0.408433582,-0.747531859,-0.65076506,-0.823629872,-0.4010406,-0.780790284,0.020094549,-0.002917134,0.117889365,0.039292394,0.143983521,-0.122421288,-0.064322547,0.032574843,0.022454859,0.279705408,0.2615654,0.721264935,0.387905045,0.489573783,-1.53125404,0.232609495,-0.311565731,0.318098376,-0.185669819,-0.671980321,-0.598244531,-0.805097219,-0.997945607
MBURv2_160192,0.378330967,0.238444143,0.435439186,0.181922742,0.222966462,0.344587743,0.197637138,-0.178893503,-0.184306244,0.154882405,-0.058163528,0.174016766,-0.144823321,0.064269278,-0.280363778,0.067279824,-0.256181514,1.240055341,1.020872293,1.057631253,1.080796366,1.047822312,0.991126101,0.857292037,0.99118603,1.059987849,1.231950757,1.357208566,1.929680214,1.590638834,1.803691576,-0.975830174,1.047272232,0.497061531,1.102964867,0.782112063,0.116077274,-0.014916249,-0.18782017,-0.182793418
MBURv2_160193,0.168823672,0.182324955,-0.025854696,-0.009002179,-0.14978765,-0.085343379,-0.051248302,-0.049089914,0.062768815,-0.117199088,-0.341287812,-0.551287038,-0.434939571,-0.39028562,-0.279081319,-0.38737698,-0.300670651,0.649688217,0.970147634,0.717353531,0.883128616,0.711554104,1.036228434,0.6491923,0.596106801,0.654241628,0.975657003,1.168630858,0.916553665,1.140490456,1.293549137,-1.058541225,0.779734703,0.70254057,0.778537469,0.218262549,-0.238633747,-0.414186432,-0.505394079,-0.59349459
MBURv2_160194,-0.523689589,-0.603219303,-0.88874474,-0.584369523,-0.626684014,-0.989018626,-0.619634396,-0.703203152,-0.51937869,-0.824197976,-1.177254449,-1.454935164,-1.103090998,-1.060539004,-0.55438717,-1.097311223,-0.641133208,-1.258672145,-0.625540272,-1.056670052,-0.734184353,-0.988757144,-0.716653532,-0.894874602,-1.027779281,-1.053336868,-0.672987282,-0.829990205,-1.128489964,-0.665713532,-0.665956869,-1.45674022,-0.513260718,-0.830595523,-0.553334694,-0.700079972,-1.367480534,-1.271817046,-1.48241039,-1.43944753
MBURv2_160195,0.157370501,-0.037174039,0.666808029,0.610580271,0.52021262,0.69633017,0.534563839,-0.038625132,-0.01660323,0.179230881,0.249536655,0.057363602,-0.017933417,-0.018102523,0.264542911,0.342169998,0.310032315,-0.068696876,0.309473327,0.326829762,0.215216074,0.329630805,0.493283163,0.361967566,0.440345581,0.383784778,0.438969765,0.659133922,0.595032384,0.538704712,0.624257667,0.35585886,0.784304843,0.755560988,0.730389898,0.737378352,0.627830067,0.443123649,0.312804024,0.284787767
MBURv2_160196,-0.11112852,0.164892884,-0.467731708,-0.458118626,-0.434255864,-0.462165618,-0.491218397,-1.211401886,-1.215657283,-0.979533943,-1.138493286,-0.584336866,-0.565743896,-0.669106565,-0.806809395,-0.696537364,-0.806538885,-0.915497591,-0.649611432,-0.891442273,-0.695411496,-0.872962725,-0.597579462,-0.659961818,-0.670270134,-0.667628123,-0.449617236,-0.708179388,-0.406314062,-0.582340591,-0.756974861,-0.953258791,-0.120748171,0.160841174,-0.307491016,-0.128645514,-0.933092247,-1.052841552,-1.179170828,-1.446481203
